store_id,CLUSTER,CLUSNAME,VAR1,n,avg,hour2_p,hour6_p,hour10_p,hour14_p,hour18_p,hour22_p,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8
1304,2,CL10,1290,88,220.81818182,0,2.2727272727,26.136363636,13.636363636,54.545454545,1.1363636364,-0.026419898,-1.070528377,0.2015357032,0.5095696774,-0.626210441,-0.663356612,0.3414250873,0.0997362671
1305,2,CL10,1291,118,86.144067797,0,0,0,11.86440678,66.949152542,0.8474576271,0.7957378164,-2.00586608,0.0233569027,0.8113207411,0.1515742136,-0.459251375,0.4182717443,-0.311811021
1309,2,CL10,1294,2474,115.83589329,0,0,34.478577203,22.877930477,42.441390461,0,-0.552290942,-0.692918945,0.3272812486,-0.127496597,-0.671872023,0.0091467752,0.2393504924,0.1077108706
1315,2,CL10,1300,1334,261.31334333,0.299850075,0,0,2.3988005997,79.685157421,9.0704647676,1.4393099143,-2.284159836,0.4603891694,1.1562774214,-0.12410503,-0.354579144,0.276715443,0.0779863849
1316,2,CL10,1301,2223,307.88349078,0,0,18.623481781,10.301394512,52.046783626,8.367071525,0.5088581156,-1.086300754,0.3993481117,0.3856520891,-0.504328377,-0.089167619,-0.044152517,-0.03986404
1318,2,CL10,1303,505,230.53465347,0,0,19.00990099,36.435643564,42.178217822,0.7920792079,-0.462440042,-0.85441118,-0.402300668,-0.077922438,0.2359556648,-0.066061015,0.2038083741,0.0917008032
1325,2,CL10,1310,557,215.46499102,0,0,19.928186715,14.362657092,61.041292639,0.1795332136,0.1764985716,-1.54193025,0.1419710838,0.5265528182,-0.494816708,-0.372931534,0.4400509267,0.0491991936
1331,2,CL10,1316,466,339.07725322,0,0,0,0.4291845494,77.467811159,6.008583691,1.3342403795,-2.273064808,0.3140737423,1.2039662867,-0.215998793,-0.497332018,0.3333789965,-0.137509716
1334,2,CL10,1319,302,149.8807947,0,0,43.377483444,2.6490066225,47.01986755,1.6556291391,-0.172712875,-0.76153326,0.3386422738,0.1675097342,-1.709144166,-0.565275939,0.2372334678,0.0081922204
1335,2,CL10,1320,54,2485.5925926,0,3.7037037037,33.333333333,16.666666667,33.333333333,0,-0.638849237,0.1395153438,-0.172523924,0.8992845857,-0.805233528,-0.249244063,0.1263796007,-0.207371206
1341,2,CL10,1326,3447,108.44415434,0,0,35.044966638,24.369016536,40.005802147,0,-0.630126282,-0.588111155,0.4728616155,-0.217681389,-0.607080516,0.1758596869,0.2010287149,0.0919411653
1346,2,CL10,1331,615,234.0699187,0,0,40.487804878,12.032520325,46.829268293,0,-0.392842347,-0.792101491,0.2161714089,0.1073515408,-1.307571348,-0.393849351,0.3130493824,0.1060566879
1347,2,CL10,1332,1237,111.26434923,0,0.6467259499,39.369442199,24.89894907,31.527890057,0,-0.817868426,-0.215987772,0.0452151596,-0.335357653,-0.784705567,-0.194387382,0.1193349699,0.0057934221
1364,2,CL10,1349,1967,90.762582613,0,0,41.891204881,24.453482461,33.096085409,0.0508388409,-0.841409467,-0.279405333,0.1817737723,-0.387242073,-0.903211036,-0.042963732,0.139705959,0.0810443926
1371,2,CL10,1355,17,715.76470588,0,0,29.411764706,5.8823529412,64.705882353,0,0.1562392661,-1.509972936,0.2129646671,0.7951330166,-1.157121223,-0.479067435,0.519444656,0.1624755191
1379,2,CL10,1363,3504,348.56392694,0,0.0285388128,39.126712329,29.566210046,30.479452055,0,-0.945790222,-0.163596205,0.3178451162,-0.41047477,-0.595085826,0.3105792819,0.0940056522,0.0678387001
1382,2,CL10,1366,23,154.34782609,0,4.347826087,17.391304348,30.434782609,43.47826087,0,-0.396972891,-0.652387623,-0.091495374,0.2973948582,0.3475392978,-0.648125287,0.246757184,0.021623573
1399,2,CL10,1383,34,225.97058824,0,0,44.117647059,29.411764706,26.470588235,0,-1.061107461,-0.019507566,-0.326100565,-0.505138979,-0.904554166,-0.232147717,0.0878443241,0.0836045723
1400,2,CL10,1384,1857,254.34787291,0,0,4.2003231018,8.7775982768,68.928379106,6.7851373183,0.9846250145,-1.894977403,0.4070399402,0.8455906026,-0.049580426,-0.195065006,0.2060687096,-0.033298204
1408,2,CL10,1392,507,142.5877712,0,0,1.5779092702,18.343195266,62.91913215,5.7199211045,0.7469731366,-1.751552776,-0.059203829,0.6349479719,0.303979218,-0.291152505,0.19101113,-0.054992452
1415,2,CL10,1399,303,565.85808581,0,0,6.2706270627,8.5808580858,73.267326733,2.6402640264,0.8228024663,-2.065712039,0.1405480144,1.0660478138,-0.210549811,-0.397054284,0.4550501182,-0.012632465
1422,2,CL10,1406,469,81.940298507,0,0.2132196162,38.592750533,31.769722814,26.226012793,0.2132196162,-0.981028845,-0.070806541,-0.291039085,-0.533187525,-0.591093338,-0.176482083,0.0571960983,0.0134768409
1424,2,CL10,1408,2388,297.78852596,0,0,32.914572864,12.772194305,52.261306533,0.0837520938,-0.196293168,-1.045216601,0.5256580573,0.2559724447,-0.948587481,-0.10525978,0.3444879358,0.0850148915
1430,2,CL10,1414,31,118.38709677,0,3.2258064516,38.709677419,9.6774193548,45.161290323,0,-0.376421841,-0.55525688,0.3481197537,0.2983461832,-1.141367296,-0.836610879,0.2895368102,0.0425926766
1432,2,CL10,1416,1004,185.63247012,0,0,10.15936255,13.147410359,64.442231076,3.3864541833,0.5846171184,-1.730966304,0.1984401883,0.6617884907,-0.157516281,-0.300829412,0.3179199223,-0.016599609
1435,2,CL10,1419,505,109.41584158,0,0,40.594059406,22.574257426,35.445544554,0,-0.736239459,-0.395418694,-0.057726911,-0.273410956,-0.971326783,-0.282639861,0.1795229033,0.0666802721
1436,2,CL10,1420,358,138.76815642,0,0,17.039106145,10.055865922,63.407821229,4.1899441341,0.5215445636,-1.615107494,0.1690129918,0.609402658,-0.52825381,-0.453175243,0.2953169521,0.0744182655
1440,2,CL10,1424,5220,41.710153257,0.0191570881,0,10.766283525,31.647509579,45.478927203,4.0229885057,-0.034406326,-0.993760535,0.5580377701,-0.055612391,0.5761708404,0.5664525309,0.03474857,-0.034371148
1449,2,CL10,1433,2361,300.36467598,0,0,9.6145700974,9.9110546379,68.403218975,2.4142312579,0.6554492508,-1.865223916,0.5292979304,0.7967312535,-0.196105731,-0.124836227,0.3891187728,-0.04001133
1452,2,CL10,1436,251,176.05577689,0,0,1.9920318725,9.1633466135,64.940239044,10.756972112,1.1577151559,-1.747911271,0.0400091195,0.7749699393,-0.008552504,-0.414733322,0.0004955277,-0.042969538
1456,2,CL10,1440,165,198.80606061,0,0,40.606060606,15.151515152,43.636363636,0,-0.491508005,-0.684539509,0.057329911,0.0059377098,-1.227300146,-0.42370795,0.2804972611,0.1018506416
1457,2,CL10,1441,631,91.843106181,0,0,30.269413629,27.575277338,36.608557845,1.2678288431,-0.550064657,-0.538193547,-0.182243882,-0.23088458,-0.432213562,-0.18464113,0.1200496204,0.014729541
1461,2,CL10,1445,426,146.97183099,0,0,15.727699531,30.281690141,47.417840376,2.3474178404,-0.131547249,-1.072917502,-0.28993451,0.0898243697,0.1632595878,-0.167221092,0.1886776439,0.0534693978
1463,2,CL10,1447,991,37.217961655,0,0,15.640766902,39.556004036,43.895055499,0,-0.464431355,-0.98417052,-0.342767023,-0.126299501,0.4823339679,0.0007457898,0.2504776934,0.1035524517
1470,2,CL10,1454,643,410.0622084,0.1555209953,0,3.8880248834,6.6874027994,81.648522551,2.33281493,1.0021341162,-2.403976134,0.3095694699,1.2026082555,-0.170655975,-0.420184472,0.5878062987,0.0956677401
1473,2,CL10,1457,5539,127.26827947,0,0,27.676475898,26.232171872,41.920924355,0.0902690016,-0.496434234,-0.715181249,0.802576408,-0.171684918,-0.201903867,0.5259474722,0.1818264027,0.0102960208
1477,2,CL10,1461,3030,55.550165017,0,0,0.4620462046,17.128712871,61.815181518,5.8085808581,0.7780918122,-1.707470264,0.4363245544,0.5590274883,0.4092046883,0.0602595824,0.1386456918,-0.14225469
1478,2,CL10,1462,569,1086.1950791,0,2.9876977153,15.817223199,26.18629174,40.246045694,0.8787346221,-0.272418238,-0.516540387,-0.16887552,0.5269481363,0.1754694944,-0.266632451,0.140419977,-0.206603472
1488,2,CL10,1472,455,323.2021978,0,0,10.549450549,42.197802198,45.714285714,0,-0.397566256,-1.077521479,-0.546388872,0.0327660976,0.7143936381,0.0178709377,0.2711222676,0.0955628575
1489,2,CL10,1473,326,288.43558282,0.3067484663,0,4.9079754601,6.4417177914,69.325153374,5.2147239264,0.9996626249,-1.921571958,0.1610386783,0.9155268274,-0.204248877,-0.446685016,0.3182968062,-0.107971432
1492,2,CL10,1476,1856,87.191810345,0,0,35.614224138,26.077586207,36.530172414,0,-0.700213547,-0.477909075,0.1187832967,-0.284046208,-0.629469165,-0.037328181,0.1730477919,0.0587449142
1496,2,CL10,1480,106,868.63207547,0,0,8.4905660377,43.396226415,45.283018868,0,-0.402852316,-1.020653172,-0.721186242,0.226274167,0.7867416842,0.1011720405,0.2656483332,0.0664353258
1498,2,CL10,1482,16,284.6875,0,0,31.25,12.5,50,6.25,0.0799073846,-0.920170778,0.0244064268,0.2487912581,-0.984120847,-0.432175363,0.0861749223,0.1945580086
1503,2,CL10,1487,33,562.12121212,0,3.0303030303,18.181818182,21.212121212,51.515151515,0,-0.116792633,-0.974795763,-0.004602856,0.6084836514,-0.070800376,-0.562596033,0.3370071628,-0.0048251
1508,2,CL10,1492,1053,105.49002849,0,0,0,4.8433048433,67.236467236,11.490978158,1.3502321899,-1.84565785,0.2761874758,0.8446889437,-0.036089437,-0.357849185,-0.02343624,-0.112497699
1511,2,CL10,1495,254,1285.5314961,0,0,1.1811023622,40.551181102,47.637795276,5.1181102362,0.0285088379,-1.061622192,-0.751282553,0.4925605916,0.9488219603,0.2086513607,0.0628465923,0.0598542122
1516,2,CL10,1500,217,1031.2304147,0,0,9.2165898618,20.276497696,68.66359447,0,0.3195469317,-1.838561347,-0.137487889,0.9870541895,0.016917453,-0.182946616,0.5400055594,0.1340024316
1519,2,CL10,1502,46,1039.5,0,4.347826087,23.913043478,21.739130435,39.130434783,0,-0.429381034,-0.314677442,-0.046903253,0.5697469815,-0.197793716,-0.557129522,0.1859364157,-0.145823847
1521,2,CL10,1504,697,197.22238164,0,0,20.659971306,14.777618364,53.802008608,2.0086083214,0.1525979694,-1.249156872,0.1020045808,0.3637274312,-0.49348116,-0.323427641,0.2656932124,-0.051053511
1530,2,CL10,1513,1,2750,0,0,0,0,100,0,1.213486565,-2.861214026,0.1323320968,2.5015638327,-0.401664419,-0.155201402,0.9085237322,0.2470676182
1531,2,CL10,1514,714,198.85994398,0,0,40.056022409,12.745098039,46.638655462,0,-0.400097523,-0.793253892,0.223143364,0.0849666948,-1.264021864,-0.37685022,0.3096140861,0.1078002779
1540,2,CL10,1522,1192,146.95385906,0,0,18.288590604,25.419463087,51.677852349,0,-0.134923073,-1.224305276,-0.000340658,0.1987715885,-0.055937278,-0.135557065,0.330650625,0.0263041543
1542,2,CL10,1523,2616,107.46636086,0,0,0.5351681957,12.5,64.793577982,7.4541284404,0.9733533211,-1.789190814,0.4463064835,0.6888225402,0.2418332316,-0.046253045,0.1084592625,-0.117967828
1556,2,CL10,1536,917,322.30098146,0.2181025082,0,0.5452562704,8.6150490731,65.648854962,12.977099237,1.2966510009,-1.717220332,0.142286059,0.8309009223,0.0441000341,-0.278307507,-0.064829894,0.0071838653
1560,2,CL10,1540,819,81.815628816,0,0.1221001221,37.484737485,21.855921856,39.072039072,0,-0.617415628,-0.553445177,0.0341532483,-0.176786246,-0.862829619,-0.265251839,0.2152779606,0.0721986466
1562,2,CL10,1542,762,160.76377953,0.1312335958,0,0.5249343832,9.4488188976,64.041994751,9.4488188976,1.1345584197,-1.741735283,0.1210182457,0.755210682,0.0775016905,-0.334538615,0.0432624589,-0.138104574
1564,2,CL10,1544,4,90,0,0,25,0,50,0,0.2959451282,-1.128473732,0.2363117008,0.4167962601,-1.117154099,-0.620135812,0.2680815901,-0.475959046
1574,2,CL10,1554,3115,208.88346709,0.0321027287,0,13.93258427,12.969502408,62.439807384,2.4077046549,0.4280899835,-1.600136244,0.6145904269,0.561729264,-0.221584989,0.0110558995,0.324416047,-0.019625214
1576,2,CL10,1556,4465,173.38477044,0.0447928331,0,0.0447928331,4.9720044793,72.407614782,11.17581187,1.3519097997,-1.981655643,0.9603260734,0.8950782253,0.0828475252,0.1500014936,0.0369578708,0.0118986605
1579,2,CL10,1558,3336,236.91906475,0,0,34.262589928,18.135491607,46.372901679,0,-0.414293205,-0.813574183,0.5861235406,0.0299321497,-0.788002912,0.0984265386,0.2737536666,0.088854169
1585,2,CL10,1563,1493,144.40991293,0,0,0,7.2337575352,68.385800402,8.6403215003,1.192943896,-1.917812704,0.3361996636,0.8540527429,0.0513508238,-0.270890062,0.1077199483,-0.122259985
1589,2,CL10,1567,435,294.30574713,0,0,0.2298850575,1.6091954023,68.505747126,14.252873563,1.5309572559,-1.831496535,0.18889838,0.971477381,-0.179848636,-0.441323694,-0.114934876,-0.056225431
1590,2,CL10,1568,109,57.733944954,0,0.9174311927,18.348623853,35.779816514,44.95412844,0,-0.446448601,-0.936585054,-0.361857675,-0.00295701,0.2836785566,-0.268578818,0.2766389511,0.1285359763
1591,2,CL10,1569,43,335.74418605,0,0,37.209302326,30.23255814,30.23255814,0,-0.887624073,-0.221384473,-0.369336426,-0.343391592,-0.633656115,-0.192842665,0.1183451631,0.0370233426
1592,2,CL10,1570,3385,131.56218612,0,0,37.518463811,10.576070901,46.558345643,0.4431314623,-0.292725128,-0.793801781,0.7573791382,0.0551676887,-1.132214458,-0.008235468,0.2485319773,0.0019385811
1593,2,CL10,1571,654,33.259938838,0,0.3058103976,32.415902141,28.440366972,32.110091743,2.1406727829,-0.633596833,-0.324884649,-0.189991078,-0.349634652,-0.458108439,-0.201759653,0.0318171331,0.0064056119
1594,2,CL10,1572,2560,372.42460938,0,0,25.703125,14.4140625,54.609375,0.625,-0.026944292,-1.194236986,0.4884059395,0.366627395,-0.631759322,-0.032680288,0.3327706582,0.0321943438
1601,2,CL10,1579,4,266.25,0,0,25,25,50,0,-0.295189432,-1.082723759,-0.20237599,0.1756950228,-0.366534341,-0.304157757,0.3432216047,0.1356140332
1604,2,CL10,1582,1264,419.8568038,0,0,1.0284810127,5.8544303797,86.708860759,0.5537974684,1.0520157565,-2.646723637,0.4710833405,1.3356250314,-0.073877973,-0.352045385,0.6940488246,0.0745939984
1617,2,CL10,1595,14,60.714285714,0,0,28.571428571,21.428571429,50,0,-0.287313803,-1.06888069,-0.089576203,0.1140583671,-0.596945096,-0.395120743,0.3457626609,0.1334220278
1623,2,CL10,1601,35,1070.8571429,0,0,17.142857143,34.285714286,45.714285714,0,-0.400965102,-0.91470992,-0.545119057,0.3363638353,0.1740731104,0.0081724094,0.2801304475,0.0636785607
1633,2,CL10,1611,449,114.87082405,1.5590200445,2.004454343,38.975501114,20.489977728,34.743875278,0.6681514477,-0.5702207,-0.14826346,0.0653539554,-0.158307246,-0.85525416,-0.478105437,0.3112800882,0.0615922469
1638,2,CL10,1616,89,1657.9662921,0,0,11.235955056,32.584269663,42.696629213,0,-0.275638132,-0.805625241,-0.648483022,0.5591988913,0.3183932196,0.1463485149,0.2094382356,-0.197340236
1644,2,CL10,1622,321,111.9470405,0,0,15.264797508,23.052959502,48.286604361,5.9190031153,0.1914946085,-1.066794575,-0.195406193,0.1723715265,-0.045282214,-0.260110398,0.0392974596,0.0110715557
1646,2,CL10,1624,11,412.72727273,0,0,0,36.363636364,63.636363636,0,0.1489682692,-1.83849931,-0.470868715,0.5729919327,0.8808857998,-0.125279558,0.4783045468,0.1720163832
1647,2,CL10,1625,961,209.57752341,0,0,29.968782518,15.81685744,53.590010406,0,-0.172442783,-1.154201942,0.2048227007,0.268761166,-0.797266466,-0.300007704,0.3781975185,0.1230217403
1648,2,CL10,1626,26,234.42307692,0,0,0,0,88.461538462,3.8461538462,1.3704484619,-2.714091804,0.3504211043,1.394273669,-0.255378464,-0.632925734,0.5808160872,0.0674166537
1652,2,CL10,1629,905,306.16353591,0,0,2.4309392265,12.70718232,72.26519337,2.320441989,0.8039497506,-2.103886646,0.1863376495,0.9320395787,0.0955248458,-0.304131859,0.4434076684,-0.043225269
1653,2,CL10,1630,211,178.31753555,0,0,35.071090047,14.691943128,37.914691943,4.7393364929,-0.223093983,-0.478803322,-0.028549874,-0.071516302,-1.027211111,-0.377169241,-0.011754313,-0.030413305
1655,2,CL10,1632,7,4035.7142857,0,0,42.857142857,14.285714286,42.857142857,0,-0.708733894,-0.143546888,-0.44360524,1.321385798,-1.541096611,0.3513056496,0.2905031263,0.1268230198
1662,2,CL10,1639,1387,46.183850036,0.8651766402,0.5046863735,29.343907714,23.21557318,39.293439077,2.5234318673,-0.312121515,-0.538575989,0.0769696787,-0.14604071,-0.472339297,-0.169106106,0.1841494361,0.0275230927
1665,2,CL10,1642,273,83.996336996,0,0,8.0586080586,28.571428571,56.043956044,0,0.0843593157,-1.518415969,-0.255399294,0.3323371184,0.3827030213,-0.238746782,0.3722771341,-0.026080182
1666,2,CL10,1643,978,125.28527607,0.1022494888,0.7157464213,23.517382413,28.323108384,33.231083845,6.2372188139,-0.266225254,-0.359360488,-0.180852508,-0.213352917,-0.104010116,-0.14036534,-0.137377789,-0.028338172
1671,2,CL10,1648,9,977.77777778,0,0,0,0,88.888888889,0,1.1964249068,-2.693809322,0.2701982482,1.6779160908,-0.292386429,-0.492968922,0.740155891,-0.050819597
1674,2,CL10,1651,1233,216.03487429,0,0,18.248175182,34.874290349,45.498783455,0.0811030008,-0.410203068,-0.98685512,-0.210537139,-0.006846632,0.2402860103,0.0109085896,0.2652505946,0.0968442578
1676,2,CL10,1653,3650,192.34054795,0.0273972603,0,0.0821917808,7.7808219178,75.780821918,8.3561643836,1.2152904938,-2.149392093,0.7952103415,0.9583591854,0.1321506738,0.0426495487,0.2108948632,0.0746468199
1685,2,CL10,1661,4767,29.833438221,0,0,6.6079295154,29.34759807,50.576882735,1.0908328089,0.0572972443,-1.279621014,0.5363793201,0.1228905946,0.6389386966,0.4544553747,0.202723475,-0.156527278
1686,2,CL10,1662,30,87.666666667,0,6.6666666667,3.3333333333,16.666666667,56.666666667,0,0.3243673173,-1.150041385,0.3134043873,0.9629303582,0.5686599516,-1.047448833,0.3494313576,-0.248384637
1690,2,CL10,1666,4148,97.417791707,2.1215043394,0.7714561234,31.798457088,17.381870781,37.536162006,5.3519768563,-0.0899696,-0.275015976,0.6918792325,-0.194641532,-0.61945265,0.1896098748,0.1547401281,0.0210460249
1693,2,CL10,1669,4065,118.62263223,0,0,5.8794587946,18.696186962,65.141451415,0.196801968,0.4216211617,-1.824239646,0.6873425399,0.5769952194,0.2897482249,0.2014525704,0.4225603994,-0.080443475
1695,2,CL10,1671,4980,165.16164659,0,0,13.875502008,29.277108434,52.269076305,0.0200803213,-0.14664295,-1.24829612,0.6298567122,0.1353934135,0.3654873702,0.4862489044,0.2959562068,0.0241241612
1699,2,CL10,1675,452,43.068584071,0,0.2212389381,20.132743363,32.522123894,44.690265487,0,-0.401014391,-0.954706518,-0.276542054,-0.041208504,0.0923825778,-0.192582238,0.2646386247,0.0669012851
1702,2,CL10,1678,121,2116.322314,0,0,4.958677686,39.669421488,51.239669421,0,-0.236866103,-1.118492984,-0.792461329,0.8489235393,0.7316224474,0.3155941446,0.3318122837,0.0511446978
1706,2,CL10,1682,837,219.27359618,0,0,21.027479092,12.66427718,59.020310633,1.0752688172,0.2027875536,-1.441192919,0.2105514754,0.4914867564,-0.574611177,-0.342452462,0.3721208741,0.0111689322
1707,2,CL10,1683,1154,119.29809359,0,0,3.4662045061,13.864818024,59.965337955,8.0589254766,0.8630005629,-1.587850236,0.1212073385,0.5861254516,0.1258516465,-0.236618036,0.044224589,-0.117802806
1709,2,CL10,1685,1315,95.800760456,0,0,22.965779468,33.079847909,41.140684411,0,-0.517557317,-0.792837775,-0.15232796,-0.152693514,0.026249964,-0.020611161,0.2168097859,0.0483625177
1719,2,CL10,1695,1736,232.21140553,0,0,10.714285714,4.7235023041,72.926267281,0.7488479263,0.7370232782,-2.058316762,0.5569232207,0.9288021689,-0.420267104,-0.313583178,0.5148356413,-0.077645546
1721,2,CL10,1697,142,152.84507042,0,0.7042253521,20.422535211,14.084507042,59.154929577,0,0.1374548598,-1.436335079,0.1110811082,0.5224366639,-0.490559732,-0.515755785,0.4265629324,0.0165134961
1724,2,CL10,1700,396,118.43686869,0,0,27.525252525,16.919191919,53.787878788,0,-0.129329853,-1.207952825,0.0749700661,0.2610720875,-0.689563531,-0.385700982,0.3799456102,0.0972019549
1728,2,CL10,1704,285,49.126315789,0,0,16.842105263,36.49122807,45.614035088,0,-0.400767945,-1.040004251,-0.405373072,-0.05039275,0.3147960883,-0.144924246,0.2780180675,0.1040056432
1730,2,CL10,1706,1245,186.28433735,0,0,26.104417671,21.606425703,49.156626506,0.3212851406,-0.244571773,-1.033469753,0.1006472774,0.1372045675,-0.459096401,-0.172649081,0.300252634,0.0655601622
1739,2,CL10,1715,1330,462.89924812,0,0,11.052631579,14.812030075,68.421052632,0.3759398496,0.4322452082,-1.866504304,0.2483853867,0.810094519,-0.146234224,-0.200550575,0.4998731761,0.0472462963
1741,2,CL10,1717,314,175.91082803,0,0.3184713376,1.9108280255,15.605095541,66.560509554,4.7770700637,0.7928583192,-1.869365113,0.0027574257,0.7722170819,0.2127816409,-0.39040098,0.2770342148,-0.042137673
1746,2,CL10,1722,745,200.12348993,0,0,8.322147651,15.570469799,62.818791946,3.2214765101,0.5526097669,-1.69722394,0.0811922503,0.630235922,-0.023341735,-0.300029335,0.3032762042,-0.049342226
1747,2,CL10,1723,626,95.431309904,0,0.3194888179,10.862619808,37.539936102,49.680511182,0,-0.259328344,-1.223317672,-0.350507005,0.0973593314,0.5916219908,-0.101489942,0.3147792314,0.1004354233
1750,2,CL10,1726,9,502.77777778,0,0,0,22.222222222,77.777777778,0,0.6009814913,-2.340525412,-0.130395847,1.0375827291,0.4246569997,-0.309830914,0.6426946408,0.1985785812
1751,2,CL10,1727,1413,112.25336164,0,0.0707714084,0.6369426752,11.464968153,62.774239207,11.535739561,1.1374589735,-1.663272174,0.2058651213,0.6755622417,0.1654478398,-0.222843162,-0.071277942,-0.050045383
1752,2,CL10,1728,1670,87.117365269,0,0,19.820359281,25.628742515,41.077844311,4.251497006,-0.113644817,-0.767277851,0.0010959829,-0.06269245,-0.072436253,-0.029486794,0.0117140657,-0.065816515
1756,2,CL10,1732,359,57.144846797,0,0.5571030641,17.270194986,35.933147632,46.239554318,0,-0.406475007,-1.017057798,-0.337600187,0.0008608373,0.3152330098,-0.195890481,0.2881130716,0.1308044608
1757,2,CL10,1733,28,1696.4285714,0,0,10.714285714,17.857142857,67.857142857,3.5714285714,0.4370410922,-1.656726906,-0.229417716,1.2079049997,-0.155314921,-0.086287983,0.3915255422,0.2145639128
1758,2,CL10,1734,1928,64.213174274,0,0.0518672199,14.056016598,33.350622407,45.643153527,0.0518672199,-0.27486383,-1.052244227,-0.057549896,-0.010148487,0.3866571338,0.0706933787,0.2403783791,-0.038721144
1763,2,CL10,1739,1787,40.613318411,0,0,8.3379966424,32.960268607,46.278679351,4.4767767208,0.0443363405,-1.084559865,-0.13068869,0.0316865506,0.5763163397,0.0733500911,0.0542515803,-0.018250955
1765,2,CL10,1741,121,2547.1900826,0,4.958677686,23.966942149,20.661157025,44.628099174,0,-0.441472138,-0.274327742,-0.122219386,1.247059873,-0.281373591,-0.316570359,0.2695152216,-0.006458987
1767,2,CL10,1743,2258,100.07307352,0,0,27.679362267,25.066430469,43.224092117,0.2657218778,-0.422295542,-0.801330296,0.2095594449,-0.078953994,-0.361003652,0.0138199791,0.2222696127,0.0279408716
1774,2,CL10,1750,38,290.26315789,0,0,39.473684211,23.684210526,23.684210526,0,-0.845131294,0.0257448411,-0.293887558,-0.422187433,-0.904700891,-0.260884941,0.0121133057,-0.240985076
1775,2,CL10,1751,109,419.90825688,1.8348623853,0,12.844036697,25.688073394,39.449541284,4.5871559633,0.1727560315,-0.652983657,-0.421141606,0.0690802306,0.122685409,-0.141404196,0.1689824682,-0.223533278
1779,2,CL10,1755,1499,192.66444296,0.0667111408,0,29.019346231,6.0040026684,52.768512342,3.4022681788,0.1993411926,-1.085320121,0.445354715,0.3483872145,-1.040118541,-0.314836611,0.2024504484,-0.044263062
1781,2,CL10,1757,718,116.47771588,0.6963788301,0,20.055710306,22.005571031,48.050139276,3.8997214485,0.0690674664,-0.984825133,-0.069653825,0.1207674624,-0.236205799,-0.220349367,0.2043971577,0.037974185
1782,2,CL10,1758,1309,170.0473644,0,0,24.980901451,10.77158136,61.344537815,0.1527883881,0.1376720035,-1.492267049,0.3890201998,0.4983485218,-0.761918227,-0.324360443,0.4471738025,0.0883446988
1789,2,CL10,1765,26,397,0,0,0,0,76.923076923,0,1.1162854366,-2.344273024,0.2491529831,1.2534557269,-0.243250562,-0.574640422,0.5634558271,-0.367386417
1790,2,CL10,1766,1609,691.5083903,0,0,23.555003108,11.55997514,55.376009944,0.4972032318,0.0859046532,-1.222418726,0.30515072,0.5657374348,-0.691794121,-0.136374943,0.342373082,-0.070648836
1791,2,CL10,1767,3494,262.09473383,0,0,25.014310246,7.3840870063,57.012020607,2.2896393818,0.2341930703,-1.271722591,0.8062849551,0.4386435059,-0.783995893,0.0048275585,0.2696332878,-0.037921129
1794,2,CL10,1770,454,1185.8237885,0,0.2202643172,18.502202643,13.656387665,60.792951542,0.2202643172,0.176731966,-1.41278466,0.0115393281,0.8977511036,-0.504418554,-0.207838769,0.4322255827,0.0013091616
12,3,CL15,12,1352,679.97411243,10.798816568,2.1449704142,10.133136095,24.482248521,25.813609467,16.789940828,1.1428253301,0.7247907358,-0.317053917,-0.223433294,0.3898130558,0.0953601283,0.4756507171,-0.031432594
13,3,CL15,13,4114,141.05323286,4.6912980068,0,0,0.5833738454,39.20758386,38.259601361,2.4931202127,-0.120815281,0.5447808706,0.0944697183,-0.01119853,0.3082550323,-0.996477388,0.0504274259
16,3,CL15,16,92,472.06521739,7.6086956522,0,0,3.2608695652,33.695652174,30.434782609,2.3089425437,0.1293944919,-0.351298844,0.112823546,-0.07197275,-0.16073958,-0.396918193,-0.232178643
19,3,CL15,18,320,438.78125,0,0,5,2.1875,53.75,19.0625,1.4458271434,-1.160198663,0.0307167322,0.67911786,-0.332472751,-0.369410519,-0.495995092,-0.149990848
20,3,CL15,19,138,188.92753623,2.8985507246,0,0,0.7246376812,40.579710145,30.434782609,2.1179474,-0.438855667,-0.163426056,0.2926610738,-0.161577553,-0.33028093,-0.831752262,-0.206093619
24,3,CL15,23,6765,22.988322247,13.555062823,4.6119733925,8.6178861789,18.96526238,25.631929047,20.532150776,1.5621181833,1.0830534908,1.0047400649,-0.411203712,0.664956142,0.5182753373,0.564698005,0.0240970667
35,3,CL15,34,1433,88.41521284,3.2798325192,0,0,0.4187020237,37.822749477,40.334961619,2.4897257828,-0.163970853,0.0360290656,0.1328372352,-0.118758973,-0.113036394,-1.230108155,0.058211273
37,3,CL15,36,741,245.87989204,0,0,0,0.2699055331,45.074224022,27.260458839,1.8429689229,-0.809281419,0.0283955624,0.4774449916,-0.171634158,-0.299448102,-0.972987033,-0.265355238
38,3,CL15,37,624,380.58653846,1.4423076923,0,0,0.9615384615,58.974358974,23.397435897,1.9011173201,-1.256139094,0.0944316002,0.7552121742,-0.174859217,-0.318770651,-0.454526604,0.0134371756
41,3,CL15,40,281,134.23487544,1.0676156584,0,0,5.6939501779,50.889679715,25.266903915,1.776727857,-0.995176589,-0.088967438,0.4707461215,-0.021527406,-0.341985995,-0.670769431,-0.026900333
