"","store_id","CLUSTER","CLUSNAME","VAR1","n","avg"
"923",1195,1,"CL9",1183,4.44265125649032,4.97242426712894
"924",1196,1,"CL9",1184,5.8111409929767,4.8688003462559
"925",1197,1,"CL9",1185,6.03068526026126,5.07299295331979
"926",1198,1,"CL9",1186,4.82028156560504,7.54377725198021
"927",1200,1,"CL9",1188,6.87212810133899,4.8512527596321
"928",1201,1,"CL9",1189,6.42486902390539,3.75207489381504
"929",1202,1,"CL9",1190,5.62040086571715,6.10512476388093
"930",1203,1,"CL9",1191,6.57228254269401,5.50903720903848
"931",1204,1,"CL9",1192,7.47250074473756,5.42174422724189
"932",1205,1,"CL9",1193,5.48063892334199,5.85453452854865
"933",1206,1,"CL9",1194,6.25766758788264,5.51822964929242
"934",1208,1,"CL9",1196,5.65599181081985,7.39267120363084
"935",1210,1,"CL9",1198,5.26785815906333,7.61440623260297
"936",1211,1,"CL9",1199,6.48157712927643,5.73910822860863
"937",1212,1,"CL9",1200,7.27170370688737,4.81802611535929
"938",1213,1,"CL9",1201,5.94803498918065,3.69609876288123
"939",1214,1,"CL9",1202,6.56807791141198,5.55858890691054
"940",1215,1,"CL9",1203,3.76120011569356,5.54035113633418
"941",1217,1,"CL9",1204,4.85203026391962,4.7939810582218
"942",1218,1,"CL9",1205,4.9416424226093,5.7299838207632
"943",1219,1,"CL9",1206,5.53338948872752,5.98378692812407
"944",1220,1,"CL9",1207,2.99573227355399,6.61371973255818
"945",1221,1,"CL9",1208,3.2188758248682,7.49886973397693
"946",1222,1,"CL9",1209,3.85014760171006,6.42404106649444
"947",1223,1,"CL9",1210,7.25417784645652,4.4261839378034
"948",1224,1,"CL9",1211,7.26052259808985,4.11820839732493
"949",1225,1,"CL9",1212,5.51745289646471,6.66823845437549
"950",1226,1,"CL9",1213,5.38449506278909,5.09050861548628
"951",1227,1,"CL9",1214,5.40267738187228,6.31722160124676
"952",1228,1,"CL9",1215,6.98471632011827,5.38356020530377
"953",1229,1,"CL9",1216,5.54517744447956,6.97913800083379
"954",1230,1,"CL9",1217,7.28069719538474,5.13939752701945
"955",1232,1,"CL9",1219,5.70711026474888,5.74760329048576
"956",1233,1,"CL9",1220,2.07944154167984,6.98875906313522
"957",1234,1,"CL9",1221,4.72738781871234,7.52690816370389
"958",1235,1,"CL9",1222,7.76937860951398,4.20156646230357
"959",1238,1,"CL9",1225,7.55433482372575,3.8485078822109
"960",1239,1,"CL9",1226,3.04452243772342,4.83097685469519
"961",1241,1,"CL9",1228,6.19847871649231,5.66800082757031
"962",1242,1,"CL9",1229,4.81218435537242,6.47659705794852
"963",1243,1,"CL9",1230,2.63905732961526,5.28790621525494
"964",1245,1,"CL9",1232,8.00369733909437,4.64721175735409
"965",1246,1,"CL9",1233,7.24636808010246,4.13640314040153
"966",1247,1,"CL9",1234,7.34342622914737,4.72741643909923
"967",1248,1,"CL9",1235,6.62273632394984,5.24141627253968
"968",1249,1,"CL9",1236,3.66356164612965,5.50094418949017
"969",1250,1,"CL9",1237,5.31320597904179,5.5231343936602
"970",1251,1,"CL9",1238,5.72031177660741,5.04690925708633
"971",1252,1,"CL9",1239,7.02642680869964,5.01600274631765
"972",1255,1,"CL9",1241,7.12689080889881,5.23989663967318
"973",1257,1,"CL9",1243,4.51085950651685,4.77782983190267
"974",1258,1,"CL9",1244,3.17805383034795,6.0743877176392
"975",1259,1,"CL9",1245,4.15888308335967,6.63249572652891
"976",1260,1,"CL9",1246,7.81923445385907,4.74592771816443
"977",1261,1,"CL9",1247,6.17378610390194,6.42191016673363
"978",1262,1,"CL9",1248,7.64108424917491,4.9353063497413
"979",1263,1,"CL9",1249,0,7.3031700512368
"980",1264,1,"CL9",1250,3.68887945411394,7.67554600253785
"981",1265,1,"CL9",1251,5.10594547390058,4.63977653972577
"982",1266,1,"CL9",1252,7.8770178956224,4.9739959706239
"983",1267,1,"CL9",1253,6.18001665365257,5.49705791138098
"984",1268,1,"CL9",1254,6.70073110954781,4.38754642789693
"985",1270,1,"CL9",1256,5.73657229747919,6.0854321838773
"986",1271,1,"CL9",1257,2.89037175789616,7.10387015793582
"987",1272,1,"CL9",1258,4.00733318523247,4.45011000177375
"988",1274,1,"CL9",1260,5.81413053182507,6.74146101413641
"989",1275,1,"CL9",1261,3.2188758248682,7.4548356834073
"990",1278,1,"CL9",1264,3.68887945411394,7.34253644142435
"991",1280,1,"CL9",1266,6.02586597382531,7.30505672005436
"992",1282,1,"CL9",1268,7.32514895795557,5.84417243005077
"993",1283,1,"CL9",1269,2.63905732961526,6.50407429267175
"994",1284,1,"CL9",1270,7.60787807327851,4.75795093938019
"995",1285,1,"CL9",1271,2.30258509299405,6.37587624601831
"996",1286,1,"CL9",1272,7.71244383427499,3.1532251768961
"997",1287,1,"CL9",1273,4.06044301054642,6.2642189437978
"998",1288,1,"CL9",1274,6.04500531403601,4.44765682867287
"999",1289,1,"CL9",1275,5.52146091786225,7.46760418260113
"1000",1290,1,"CL9",1276,5.09375020080676,5.30702170494024
"1001",1291,1,"CL9",1277,3.91202300542815,6.44571981938558
"1002",1292,1,"CL9",1278,1.09861228866811,2.99573227355399
"1003",1293,1,"CL9",1279,4.91998092582813,7.25804712045879
"1004",1294,1,"CL9",1280,6.80572255341699,5.48842964838803
"1005",1295,1,"CL9",1281,7.43661726523423,6.27407152081098
"1006",1296,1,"CL9",1282,2.39789527279837,4.98919496287077
"1007",1297,1,"CL9",1283,6.49072353450251,4.68904818159489
"1008",1298,1,"CL9",1284,2.94443897916644,7.20922346376218
"1009",1299,1,"CL9",1285,7.82444593087762,4.60258788631034
"1010",1300,1,"CL9",1286,6.61204103483309,5.21340788459218
"1011",1301,1,"CL9",1287,4.15888308335967,6.31216008168814
"1012",1302,1,"CL9",1288,5.78689738136671,5.70727330710459
"1013",1303,1,"CL9",1289,4.7361984483945,4.25199787259931
"1014",1304,1,"CL9",1290,4.47733681447821,5.39733965621204
"1015",1305,1,"CL9",1291,4.77068462446567,4.45602110160131
"1016",1306,1,"CL9",1292,6.7945865808765,5.41971709656245
"1017",1308,1,"CL9",1293,6.75693238924755,6.31157230070412
"1018",1309,1,"CL9",1294,7.81359155295243,4.75217447643785
"1019",1310,1,"CL9",1295,4.91265488573605,7.02850775765326
"1020",1311,1,"CL9",1296,3.25809653802148,6.77510262103718
"1021",1312,1,"CL9",1297,6.96602418710611,6.00777653501378
"1022",1313,1,"CL9",1298,6.94985645500077,5.63445740171074
"1023",1315,1,"CL9",1300,7.19593722647557,5.56572023639691
"1024",1316,1,"CL9",1301,7.7066129139642,5.72972143472059
"1025",1317,1,"CL9",1302,7.05531284333975,4.89670591069961
"1026",1318,1,"CL9",1303,6.22455842927536,5.44040119157055
"1027",1319,1,"CL9",1304,5.30826769740121,4.57005588146625
"1028",1320,1,"CL9",1305,5.36129216570943,6.44711239576116
"1029",1322,1,"CL9",1307,6.84161547647759,5.15005034117976
"1030",1324,1,"CL9",1309,7.95752740223077,5.01048594214381
"1031",1325,1,"CL9",1310,6.32256523992728,5.37279844168304
"1032",1327,1,"CL9",1312,6.35957386867238,4.12752497735076
"1033",1328,1,"CL9",1313,7.0825485693553,5.39448207772731
"1034",1329,1,"CL9",1314,5.62762111369064,7.13113189665427
"1035",1330,1,"CL9",1315,1.79175946922805,7.3132203870903
"1036",1331,1,"CL9",1316,6.14418563412565,5.82622796702319
"1037",1332,1,"CL9",1317,5.46383180502561,6.86479027657865
"1038",1333,1,"CL9",1318,5.13579843705026,6.73703673436933
"1039",1334,1,"CL9",1319,5.71042701737487,5.00984027615322
"1040",1337,1,"CL9",1322,7.90507284949867,4.86201745803206
"1041",1338,1,"CL9",1323,5.82304589548302,5.55891630497478
"1042",1339,1,"CL9",1324,6.78105762593618,5.27384323180214
"1043",1340,1,"CL9",1325,3.95124371858143,5.04416925688164
"1044",1343,1,"CL9",1328,7.93951526066241,4.07539687941271
"1045",1346,1,"CL9",1331,6.42162226780652,5.45561986858976
"1046",1347,1,"CL9",1332,7.12044437239249,4.7119088945716
"1047",1349,1,"CL9",1334,5.44241771052179,6.41618747182601
"1048",1351,1,"CL9",1336,7.33823815006559,5.34256443805369
"1049",1352,1,"CL9",1337,6.37842618365159,5.0407818324544
"1050",1353,1,"CL9",1338,3.80666248977032,6.56197317303986
"1051",1357,1,"CL9",1342,7.00760061395185,5.38743399201284
"1052",1358,1,"CL9",1343,6.20050917404269,5.94268224293891
"1053",1359,1,"CL9",1344,4.75359019110636,6.62173848584942
"1054",1360,1,"CL9",1345,7.60936653795421,5.05358333635052
"1055",1362,1,"CL9",1347,7.35115822643069,3.81795210874518
"1056",1364,1,"CL9",1349,7.58426481838906,4.50824711491667
"1057",1365,1,"CL9",1350,4.07753744390572,5.90891162935626
"1058",1367,1,"CL9",1352,4.66343909411207,6.65565887387703
"1059",1368,1,"CL9",1353,6.93731408122368,5.80755046077174
"1060",1370,1,"CL9",1354,3.46573590279973,6.42486902390539
"1061",1371,1,"CL9",1355,2.83321334405622,6.57335148987963
"1062",1373,1,"CL9",1357,7.66340766489348,5.29882686568131
"1063",1374,1,"CL9",1358,6.08221891037645,5.53412017629531
"1064",1375,1,"CL9",1359,4.84418708645859,7.18531543104861
"1065",1376,1,"CL9",1360,4.51085950651685,6.34177311476051
"1066",1377,1,"CL9",1361,1.79175946922805,7.34223966951299
"1067",1378,1,"CL9",1362,6.22851100359118,4.57139105081231
"1068",1381,1,"CL9",1365,3.95124371858143,7.4067807851615
"1069",1382,1,"CL9",1366,3.13549421592915,5.03920866656003
"1070",1383,1,"CL9",1367,6.81783057145415,5.49944349837875
"1071",1384,1,"CL9",1368,7.12447826249342,4.77449161038506
"1072",1385,1,"CL9",1369,4.77912349311153,4.72983889131619
"1073",1387,1,"CL9",1371,7.68799716639302,5.42217216488943
"1074",1388,1,"CL9",1372,1.09861228866811,7.45780161588218
"1075",1389,1,"CL9",1373,7.42297125104942,4.4768003938804
"1076",1391,1,"CL9",1375,3.73766961828337,7.14145246807378
"1077",1393,1,"CL9",1377,4.91265488573605,7.47885944390438
"1078",1394,1,"CL9",1378,6.50279004591562,5.02820124483647
"1079",1395,1,"CL9",1379,7.75705114203201,4.15140356675815
"1080",1397,1,"CL9",1381,4.89034912822175,4.67962181553485
"1081",1398,1,"CL9",1382,4.20469261939097,5.81791041404598
"1082",1399,1,"CL9",1383,3.52636052461616,5.4204048502723
"1083",1400,1,"CL9",1384,7.52671756135271,5.53870290838733
"1084",1401,1,"CL9",1385,4.11087386417331,5.56099683983201
"1085",1402,1,"CL9",1386,7.2841348061952,5.00131263167337
"1086",1403,1,"CL9",1387,6.96413561241824,6.3868729544939
"1087",1404,1,"CL9",1388,3.89182029811063,4.96612168672822
"1088",1405,1,"CL9",1389,5.18738580584075,4.27192179745777
"1089",1407,1,"CL9",1391,6.18620862390049,7.39929110690622
"1090",1408,1,"CL9",1392,6.22851100359118,4.95995774834221
"1091",1409,1,"CL9",1393,5.8664680569333,5.29753802609114
"1092",1411,1,"CL9",1395,6.33859407820318,6.33234401871089
"1093",1413,1,"CL9",1397,6.41673228251233,4.94018244042523
"1094",1414,1,"CL9",1398,6.40025744530882,4.83849429725468
"1095",1415,1,"CL9",1399,5.71373280550937,6.33834331498026
"1096",1416,1,"CL9",1400,5.26269018890489,5.29025385554922
"1097",1419,1,"CL9",1403,7.62948991639399,5.41601617447959
"1098",1420,1,"CL9",1404,7.35755620091035,5.29620097041083
"1099",1421,1,"CL9",1405,6.02344759296103,5.81185118426409
"1100",1422,1,"CL9",1406,6.15060276844628,4.40599091510696
"1101",1423,1,"CL9",1407,6.31716468674728,5.1461923112824
"1102",1424,1,"CL9",1408,7.77821147451249,5.69638359015908
"1103",1425,1,"CL9",1409,5.63121178182137,3.87723117994183
"1104",1426,1,"CL9",1410,7.86249719723055,4.42418722479515
"1105",1427,1,"CL9",1411,7.41276401742656,5.39220007272377
"1106",1428,1,"CL9",1412,7.41336733569524,3.43145471915916
"1107",1429,1,"CL9",1413,6.58202513889283,4.14682136651793
"1108",1430,1,"CL9",1414,3.43398720448515,4.77395973652805
"1109",1431,1,"CL9",1415,6.94985645500077,3.53271332180111
"1110",1432,1,"CL9",1416,6.91174730025167,5.22376875181794
"1111",1433,1,"CL9",1417,7.53262361878879,5.22282687104148
"1112",1434,1,"CL9",1418,6.31896811374643,6.3550435311518
"1113",1435,1,"CL9",1419,6.22455842927536,4.69515568370952
"1114",1436,1,"CL9",1420,5.8805329864007,4.93280460114658
"1115",1437,1,"CL9",1421,7.16162200293919,4.98401037874913
"1116",1438,1,"CL9",1422,7.55747290161475,4.88968929810053
"1117",1439,1,"CL9",1423,1.6094379124341,4.59511985013459
"1118",1441,1,"CL9",1425,6.18620862390049,4.97292345573065
"1119",1442,1,"CL9",1426,5.2257466737132,7.26054148877579
"1120",1443,1,"CL9",1427,7.61726781362835,5.06713928825405
"1121",1444,1,"CL9",1428,5.92692602597041,4.97678891331243
"1122",1445,1,"CL9",1429,7.80791662892641,4.43698723083305
"1123",1447,1,"CL9",1431,5.77765232322266,5.04268580446933
"1124",1448,1,"CL9",1432,3.46573590279973,6.66229422196432
"1125",1449,1,"CL9",1433,7.76684053708551,5.704997323029
"1126",1450,1,"CL9",1434,5.17048399503815,5.42739995745036
"1127",1452,1,"CL9",1436,5.52545293913178,5.1708008589792
"1128",1453,1,"CL9",1437,7.09340462586877,4.24895787825958
"1129",1454,1,"CL9",1438,6.61740297797448,5.05492506572118
"1130",1455,1,"CL9",1439,6.22455842927536,5.50537178304927
"1131",1456,1,"CL9",1440,5.10594547390058,5.29232977972358
"1132",1457,1,"CL9",1441,6.44730586254121,4.52008175365655
"1133",1458,1,"CL9",1442,4.70048036579242,5.89770316729351
"1134",1459,1,"CL9",1443,7.34407285057307,4.61344868803474
"1135",1460,1,"CL9",1444,6.37672694789863,5.64307635857962
"1136",1461,1,"CL9",1445,6.05443934626937,4.99024094249778
"1137",1462,1,"CL9",1446,4.96284463025991,6.55680815545836
"1138",1463,1,"CL9",1447,6.89871453432999,3.61679148493746
"1139",1465,1,"CL9",1449,7.14677217945264,4.57434562237721
"1140",1467,1,"CL9",1451,4.17438726989564,7.08745802509949
"1141",1468,1,"CL9",1452,7.01211529430638,5.2480666768803
"1142",1469,1,"CL9",1453,3.91202300542815,5.50695623165936
"1143",1470,1,"CL9",1454,6.46614472423762,6.01630887599373
"1144",1471,1,"CL9",1455,6.55677835615804,6.88561278564869
"1145",1472,1,"CL9",1456,6.86693328446188,5.8337319389949
"1146",1474,1,"CL9",1458,7.99091546309133,4.90395993967593
"1147",1475,1,"CL9",1459,6.10031895202006,5.4819366608746
"1148",1476,1,"CL9",1460,4.88280192258637,6.79177459538303
"1149",1478,1,"CL9",1462,6.34388043412633,6.99043611520934
"1150",1480,1,"CL9",1464,4.81218435537242,6.7693992584091
"1151",1481,1,"CL9",1465,6.39024066706535,5.33878762134313
"1152",1483,1,"CL9",1467,3.93182563272433,6.37662690287728
"1153",1486,1,"CL9",1470,2.19722457733622,6.51717878337265
"1154",1488,1,"CL9",1472,6.12029741895095,5.77827812674758
"1155",1489,1,"CL9",1473,5.78689738136671,5.66447177789718
"1156",1490,1,"CL9",1474,1.09861228866811,6.85575998386025
"1157",1491,1,"CL9",1475,3.80666248977032,6.15744968457754
"1158",1492,1,"CL9",1476,7.52617891334615,4.46811040844243
"1159",1493,1,"CL9",1477,4.84418708645859,6.81633908258203
"1160",1496,1,"CL9",1480,4.66343909411207,6.76691964719924
"1161",1498,1,"CL9",1482,2.77258872223978,5.65139208745428
"1162",1499,1,"CL9",1483,5.6937321388027,6.83143039909413
"1163",1500,1,"CL9",1484,6.18414889093748,5.56952425929335
"1164",1502,1,"CL9",1486,6.34035930372775,5.25540802456429
"1165",1503,1,"CL9",1487,3.49650756146648,6.33171750656694
"1166",1505,1,"CL9",1489,6.38856140554563,4.82098611541604
"1167",1506,1,"CL9",1490,7.51752085060303,3.54872681042121
"1168",1508,1,"CL9",1492,6.95939851213398,4.65861643176667
"1169",1510,1,"CL9",1494,7.86518795418747,4.97152062778914
"1170",1511,1,"CL9",1495,5.53733426701854,7.15892752745597
"1171",1513,1,"CL9",1497,2.99573227355399,6.5645604966001
"1172",1514,1,"CL9",1498,5.8406416573734,4.71412887165109
"1173",1515,1,"CL9",1499,5.5683445037611,6.58279665824508
"1174",1516,1,"CL9",1500,5.37989735354046,6.93850794566248
"1175",1518,1,"CL9",1501,6.45676965557216,6.56757066550924
"1176",1519,1,"CL9",1502,3.8286413964891,6.94649510729807
"1177",1520,1,"CL9",1503,5.85793315448346,4.68003909300743
"1178",1521,1,"CL9",1504,6.54678541076052,5.28433193288846
"1179",1522,1,"CL9",1505,6.63200177739563,3.29275791040003
"1180",1524,1,"CL9",1507,1.79175946922805,6.89938702931498
"1181",1525,1,"CL9",1508,2.77258872223978,7.49265583864187
"1182",1527,1,"CL9",1510,6.30261897574491,5.69376297169436
"1183",1528,1,"CL9",1511,7.96102146588337,4.82028437850431
"1184",1529,1,"CL9",1512,6.96224346426621,5.85486839796842
"1185",1531,1,"CL9",1514,6.57088296233958,5.29260077784617
"1186",1532,1,"CL9",1515,7.90654723236804,4.80103376561533
"1187",1533,1,"CL9",1516,6.15909538849193,5.74570998893623
"1188",1537,1,"CL9",1519,2.99573227355399,5.4572423455356
"1189",1538,1,"CL9",1520,5.93753620508243,4.71967608988702
"1190",1540,1,"CL9",1522,7.0833878476253,4.99011865356128
"1191",1542,1,"CL9",1523,7.86940171257709,4.67717787636478
"1192",1543,1,"CL9",1524,2.89037175789616,6.50303988976952
"1193",1545,1,"CL9",1525,7.54168309988211,5.71786498864525
"1194",1546,1,"CL9",1526,7.37775890822787,4.26819282181143
"1195",1547,1,"CL9",1527,5.50938833662798,5.42157347672628
"1196",1549,1,"CL9",1529,3.04452243772342,6.11820208031634
"1197",1550,1,"CL9",1530,6.50128967054039,5.09911539513803
"1198",1552,1,"CL9",1532,7.57250298502038,5.52313852225677
"1199",1554,1,"CL9",1534,4.18965474202643,4.91421338542367
"1200",1555,1,"CL9",1535,5.83773044716594,5.20062096004299
"1201",1556,1,"CL9",1536,6.82110747225646,5.77548583399206
"1202",1557,1,"CL9",1537,3.17805383034795,6.54660605464848
"1203",1558,1,"CL9",1538,4.84418708645859,6.43857021225467
"1204",1559,1,"CL9",1539,4.90527477843843,4.56117959651878
"1205",1560,1,"CL9",1540,6.70808408385307,4.4044682866791
"1206",1562,1,"CL9",1542,6.63594655568665,5.07993607969279
"1207",1564,1,"CL9",1544,1.38629436111989,4.49980967033027
"1208",1565,1,"CL9",1545,6.67708346124714,5.44122843569267
"1209",1568,1,"CL9",1548,0.693147180559945,3.80666248977032
"1210",1569,1,"CL9",1549,2.89037175789616,7.71551999646754
"1211",1570,1,"CL9",1550,2.56494935746154,5.99434500996375
"1212",1571,1,"CL9",1551,6.97541392745595,5.54987942773205
"1213",1572,1,"CL9",1552,5.75890177387728,5.47999465697198
"1214",1573,1,"CL9",1553,5.93753620508243,5.06493023558368
"1215",1574,1,"CL9",1554,8.04398443122155,5.34177652273072
"1216",1578,1,"CL9",1557,7.74022952476318,4.5766194444294
"1217",1580,1,"CL9",1559,3.40119738166216,7.07966167471193
"1218",1581,1,"CL9",1560,3.95124371858143,4.19633401761571
"1219",1583,1,"CL9",1561,5.51342874616498,5.1455937593847
"1220",1584,1,"CL9",1562,4.24849524204936,5.2049481589728
"1221",1585,1,"CL9",1563,7.30854279753919,4.97265587320221
"1222",1586,1,"CL9",1564,6.74523634948436,6.51600162020167
"1223",1587,1,"CL9",1565,4.7361984483945,4.53899289590055
"1224",1588,1,"CL9",1566,6.50578406012823,5.83636112158348
"1225",1589,1,"CL9",1567,6.07534603108868,5.68461918318331
"1226",1590,1,"CL9",1568,4.69134788222914,4.05584530129557
"1227",1591,1,"CL9",1569,3.76120011569356,5.81634951894664
"1228",1593,1,"CL9",1571,6.4831073514572,3.5043536348575
"1229",1594,1,"CL9",1572,7.84776253747361,5.92003462640963
"1230",1595,1,"CL9",1573,7.63240112660145,5.2062961037021
"1231",1596,1,"CL9",1574,2.70805020110221,6.76357693196237
"1232",1597,1,"CL9",1575,7.48773376143644,5.64245888709928
"1233",1598,1,"CL9",1576,6.81783057145415,5.25359005379401
"1234",1599,1,"CL9",1577,6.86797440897029,5.22350074667821
"1235",1601,1,"CL9",1579,1.38629436111989,5.58443571702364
"1236",1603,1,"CL9",1581,4.56434819146784,3.94582038501144
"1237",1604,1,"CL9",1582,7.1420365747068,6.03991370980969
"1238",1607,1,"CL9",1585,2.484906649788,7.26397178454405
"1239",1609,1,"CL9",1587,3.8286413964891,5.90197975803691
"1240",1610,1,"CL9",1588,1.09861228866811,4.31748811353631
"1241",1611,1,"CL9",1589,5.96614673912369,5.23114975135614
"1242",1612,1,"CL9",1590,4.58496747867057,5.12657233367576
"1243",1613,1,"CL9",1591,4.67282883446191,4.54319535398675
"1244",1614,1,"CL9",1592,3.40119738166216,7.59588991771854
"1245",1615,1,"CL9",1593,6.17170059741091,5.46935419525796
"1246",1617,1,"CL9",1595,2.63905732961526,4.1061790198644
"1247",1618,1,"CL9",1596,3.87120101090789,7.28861457631088
"1248",1619,1,"CL9",1597,6.48920493132532,4.43716511045005
"1249",1620,1,"CL9",1598,3.49650756146648,6.56994881934311
"1250",1622,1,"CL9",1600,4.64439089914137,6.19816597216607
"1251",1623,1,"CL9",1601,3.55534806148941,6.97621467490297
"1252",1624,1,"CL9",1602,2.19722457733622,7.1595510728436
"1253",1627,1,"CL9",1605,7.63433723562832,5.04508655493417
"1254",1628,1,"CL9",1606,6.42971947803914,4.93088197104695
"1255",1630,1,"CL9",1608,6.38856140554563,4.4028379802608
"1256",1631,1,"CL9",1609,7.0343879299155,5.03410514016022
"1257",1632,1,"CL9",1610,5.10594547390058,6.42761560467462
"1258",1633,1,"CL9",1611,6.10702288774225,4.74380822789322
"1259",1634,1,"CL9",1612,3.25809653802148,6.70365992263296
"1260",1635,1,"CL9",1613,6.18620862390049,5.08445417882538
"1261",1636,1,"CL9",1614,7.56837926783652,4.45434729625351
"1262",1637,1,"CL9",1615,2.99573227355399,7.31734520166725
"1263",1638,1,"CL9",1616,4.48863636973214,7.41334700503019
"1264",1639,1,"CL9",1617,3.76120011569356,6.47715123776754
"1265",1640,1,"CL9",1618,5.48479693349065,6.05759024162861
"1266",1641,1,"CL9",1619,5.64897423816121,5.03386112671015
"1267",1642,1,"CL9",1620,6.04263283368238,4.6044811125315
"1268",1643,1,"CL9",1621,5.81413053182507,5.61492407409551
"1269",1644,1,"CL9",1622,5.77144112313002,4.71802590678644
"1270",1645,1,"CL9",1623,4.0943445622221,4.72959776436314
"1271",1646,1,"CL9",1624,2.39789527279837,6.02278701824363
"1272",1647,1,"CL9",1625,6.86797440897029,5.34509371105742
"1273",1648,1,"CL9",1626,3.25809653802148,5.45712750388076
"1274",1651,1,"CL9",1628,6.7900972355139,6.82139447261645
"1275",1652,1,"CL9",1629,6.80793494369993,5.72411939027338
"1276",1653,1,"CL9",1630,5.35185813347607,5.18356586860302
"1277",1654,1,"CL9",1631,6.88959130835447,3.39390678281483
"1278",1656,1,"CL9",1633,5.78689738136671,5.46585741146339
"1279",1659,1,"CL9",1636,2.63905732961526,6.5997733127625
"1280",1660,1,"CL9",1637,6.13339804299665,6.5441864688164
"1281",1661,1,"CL9",1638,4.75359019110636,5.13147877590982
"1282",1662,1,"CL9",1639,7.23489842031483,3.8326301706548
"1283",1664,1,"CL9",1641,5.06259503302697,6.12639922682383
"1284",1665,1,"CL9",1642,5.60947179518496,4.43077319070202
"1285",1666,1,"CL9",1643,6.88550967003482,4.83059334557985
"1286",1668,1,"CL9",1645,5.46383180502561,6.34875370916114
"1287",1671,1,"CL9",1648,2.19722457733622,6.88528242313235
"1288",1672,1,"CL9",1649,4.00733318523247,7.44185343876542
"1289",1673,1,"CL9",1650,6.08449941307517,4.23407349095087
"1290",1674,1,"CL9",1651,7.11720550316434,5.375439849698
"1291",1675,1,"CL9",1652,7.80220931624712,4.65385911074727
"1292",1679,1,"CL9",1656,4.15888308335967,6.96837990079857
"1293",1680,1,"CL9",1657,6.46458830368996,4.97897636496521
"1294",1682,1,"CL9",1658,7.84971375760487,3.60964214003014
"1295",1683,1,"CL9",1659,7.46106551435428,5.8833368045125
"1296",1686,1,"CL9",1662,3.40119738166216,4.47354174351346
"1297",1687,1,"CL9",1663,6.90173720665657,5.42799451011309
"1298",1688,1,"CL9",1664,5.5683445037611,6.91422286856208
"1299",1691,1,"CL9",1667,6.96318998587024,6.20225778489918
"1300",1694,1,"CL9",1670,6.52649485957079,5.55843222835137
"1301",1696,1,"CL9",1672,7.1693500166706,5.46410577228129
"1302",1697,1,"CL9",1673,7.80220931624712,4.95123011784542
"1303",1698,1,"CL9",1674,6.11589212548303,3.82566162786311
"1304",1699,1,"CL9",1675,6.11368217983223,3.76279382346177
"1305",1702,1,"CL9",1678,4.79579054559674,7.65743510368456
"1306",1703,1,"CL9",1679,7.40974195408092,4.53467367682583
"1307",1704,1,"CL9",1680,5.65948221575962,4.75169605180488
"1308",1706,1,"CL9",1682,6.72982407048948,5.39032024771913
"1309",1707,1,"CL9",1683,7.05098944706805,4.78162534900972
"1310",1708,1,"CL9",1684,6.21860011969173,5.16098821951758
"1311",1709,1,"CL9",1685,7.18159194461187,4.56227062289938
"1312",1710,1,"CL9",1686,5.8664680569333,6.10846036710252
"1313",1711,1,"CL9",1687,6.06842558824411,5.80301312994967
"1314",1712,1,"CL9",1688,3.89182029811063,7.62579415636265
"1315",1713,1,"CL9",1689,5.11198778835654,5.95522853193289
"1316",1715,1,"CL9",1691,4.67282883446191,4.53450702848906
"1317",1717,1,"CL9",1693,6.29156913955832,5.18236598569983
"1318",1719,1,"CL9",1695,7.4593388952203,5.44764818748038
"1319",1720,1,"CL9",1696,3.98898404656427,3.00494892864974
"1320",1721,1,"CL9",1697,4.95582705760126,5.02942479672092
"1321",1722,1,"CL9",1698,5.29330482472449,4.97138241959914
"1322",1723,1,"CL9",1699,3.49650756146648,6.46925031679577
"1323",1724,1,"CL9",1700,5.98141421125448,4.77438006494064
"1324",1725,1,"CL9",1701,6.22851100359118,6.97975663814831
"1325",1726,1,"CL9",1702,6.41673228251233,5.4888431935068
"1326",1727,1,"CL9",1703,3.98898404656427,6.03184199838553
"1327",1728,1,"CL9",1704,5.65248918026865,3.89439485433963
"1328",1729,1,"CL9",1705,4.67282883446191,3.80707777217309
"1329",1730,1,"CL9",1706,7.12689080889881,5.22727420187789
"1330",1732,1,"CL9",1708,6.35088571671474,4.94252709724071
"1331",1733,1,"CL9",1709,5.03695260241363,4.14724911195696
"1332",1737,1,"CL9",1713,4.18965474202643,5.98041891967671
"1333",1739,1,"CL9",1715,7.1929342212158,6.1375094237542
"1334",1741,1,"CL9",1717,5.74939298590825,5.1699772077227
"1335",1742,1,"CL9",1718,7.63626960337937,4.80741738473384
"1336",1743,1,"CL9",1719,6.03787091992214,5.66311791933897
"1337",1744,1,"CL9",1720,5.50533153593236,4.94480234927815
"1338",1745,1,"CL9",1721,6.35088571671474,5.46151451276985
"1339",1746,1,"CL9",1722,6.61338421837956,5.29893462565443
"1340",1747,1,"CL9",1723,6.4393503711001,4.55840672066839
"1341",1749,1,"CL9",1725,7.1276936993474,4.41659476456069
"1342",1750,1,"CL9",1726,2.19722457733622,6.22014827880223
"1343",1751,1,"CL9",1727,7.25347038268453,4.72075847396904
"1344",1752,1,"CL9",1728,7.4205789054108,4.46725623561689
"1345",1754,1,"CL9",1730,5.6021188208797,5.76234143794282
"1346",1755,1,"CL9",1731,5.80513496891649,6.10602955907581
"1347",1756,1,"CL9",1732,5.88332238848828,4.045589216394
